cohortId,targetId,targetName,strataId,strataName,cohortType
129001091,129,PCa treated after conservative management (biopsy or PSA GT 50),109,with Age at diagnosis >80,TwS
131001091,131,Delayed Curative Management (biopsy or PSA GT 50),109,with Age at diagnosis >80,TwS
132001091,132,Delayed Palliative Management (biopsy or PSA GT 50),109,with Age at diagnosis >80,TwS
137001091,137,PCa under conservative management,109,with Age at diagnosis >80,TwS
138001091,138,PCa high/intermediate risk conservative management,109,with Age at diagnosis >80,TwS
139001091,139,PCa low risk grade conservative management and no intense monitoring,109,with Age at diagnosis >80,TwS
140001091,140,PCa low risk grade conservative management and intense monitoring,109,with Age at diagnosis >80,TwS
141001091,141,Newly diagnosed Pca (biopsy or PSA GT 50),109,with Age at diagnosis >80,TwS
142001091,142,PCa treated right away (biopsy or PSA GT 50),109,with Age at diagnosis >80,TwS
143001091,143,PCa treated after conservative management,109,with Age at diagnosis >80,TwS
144001091,144,Delayed Curative Management,109,with Age at diagnosis >80,TwS
145001091,145,Delayed Palliative Management,109,with Age at diagnosis >80,TwS
47001101,47,Newly diagnosed Pca,110,with Age at diagnosis 55-80,TwS
49001101,49,PCa treated right away,110,with Age at diagnosis 55-80,TwS
125001101,125,PCa under conservative management (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
126001101,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
127001101,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
128001101,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
129001101,129,PCa treated after conservative management (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
131001101,131,Delayed Curative Management (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
132001101,132,Delayed Palliative Management (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
137001101,137,PCa under conservative management,110,with Age at diagnosis 55-80,TwS
138001101,138,PCa high/intermediate risk conservative management,110,with Age at diagnosis 55-80,TwS
139001101,139,PCa low risk grade conservative management and no intense monitoring,110,with Age at diagnosis 55-80,TwS
140001101,140,PCa low risk grade conservative management and intense monitoring,110,with Age at diagnosis 55-80,TwS
141001101,141,Newly diagnosed Pca (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
142001101,142,PCa treated right away (biopsy or PSA GT 50),110,with Age at diagnosis 55-80,TwS
143001101,143,PCa treated after conservative management,110,with Age at diagnosis 55-80,TwS
144001101,144,Delayed Curative Management,110,with Age at diagnosis 55-80,TwS
145001101,145,Delayed Palliative Management,110,with Age at diagnosis 55-80,TwS
47001111,47,Newly diagnosed Pca,111,with Age at diagnosis <55,TwS
49001111,49,PCa treated right away,111,with Age at diagnosis <55,TwS
125001111,125,PCa under conservative management (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
126001111,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
127001111,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
128001111,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
129001111,129,PCa treated after conservative management (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
131001111,131,Delayed Curative Management (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
132001111,132,Delayed Palliative Management (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
137001111,137,PCa under conservative management,111,with Age at diagnosis <55,TwS
138001111,138,PCa high/intermediate risk conservative management,111,with Age at diagnosis <55,TwS
139001111,139,PCa low risk grade conservative management and no intense monitoring,111,with Age at diagnosis <55,TwS
140001111,140,PCa low risk grade conservative management and intense monitoring,111,with Age at diagnosis <55,TwS
141001111,141,Newly diagnosed Pca (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
142001111,142,PCa treated right away (biopsy or PSA GT 50),111,with Age at diagnosis <55,TwS
143001111,143,PCa treated after conservative management,111,with Age at diagnosis <55,TwS
144001111,144,Delayed Curative Management,111,with Age at diagnosis <55,TwS
145001111,145,Delayed Palliative Management,111,with Age at diagnosis <55,TwS
47001121,47,Newly diagnosed Pca,112,with Physical Therapy/Exercise,TwS
49001121,49,PCa treated right away,112,with Physical Therapy/Exercise,TwS
125001121,125,PCa under conservative management (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
126001121,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
127001121,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
128001121,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
129001121,129,PCa treated after conservative management (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
131001121,131,Delayed Curative Management (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
132001121,132,Delayed Palliative Management (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
137001121,137,PCa under conservative management,112,with Physical Therapy/Exercise,TwS
138001121,138,PCa high/intermediate risk conservative management,112,with Physical Therapy/Exercise,TwS
139001121,139,PCa low risk grade conservative management and no intense monitoring,112,with Physical Therapy/Exercise,TwS
140001121,140,PCa low risk grade conservative management and intense monitoring,112,with Physical Therapy/Exercise,TwS
141001121,141,Newly diagnosed Pca (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
142001121,142,PCa treated right away (biopsy or PSA GT 50),112,with Physical Therapy/Exercise,TwS
143001121,143,PCa treated after conservative management,112,with Physical Therapy/Exercise,TwS
144001121,144,Delayed Curative Management,112,with Physical Therapy/Exercise,TwS
145001121,145,Delayed Palliative Management,112,with Physical Therapy/Exercise,TwS
47001201,47,Newly diagnosed Pca,120,with Charlson CCI=0,TwS
49001201,49,PCa treated right away,120,with Charlson CCI=0,TwS
125001201,125,PCa under conservative management (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
126001201,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
127001201,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
128001201,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
129001201,129,PCa treated after conservative management (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
131001201,131,Delayed Curative Management (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
132001201,132,Delayed Palliative Management (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
137001201,137,PCa under conservative management,120,with Charlson CCI=0,TwS
138001201,138,PCa high/intermediate risk conservative management,120,with Charlson CCI=0,TwS
139001201,139,PCa low risk grade conservative management and no intense monitoring,120,with Charlson CCI=0,TwS
140001201,140,PCa low risk grade conservative management and intense monitoring,120,with Charlson CCI=0,TwS
141001201,141,Newly diagnosed Pca (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
142001201,142,PCa treated right away (biopsy or PSA GT 50),120,with Charlson CCI=0,TwS
143001201,143,PCa treated after conservative management,120,with Charlson CCI=0,TwS
144001201,144,Delayed Curative Management,120,with Charlson CCI=0,TwS
145001201,145,Delayed Palliative Management,120,with Charlson CCI=0,TwS
47001211,47,Newly diagnosed Pca,121,with Charlson CCI=1,TwS
49001211,49,PCa treated right away,121,with Charlson CCI=1,TwS
125001211,125,PCa under conservative management (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
126001211,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
127001211,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
128001211,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
129001211,129,PCa treated after conservative management (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
131001211,131,Delayed Curative Management (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
132001211,132,Delayed Palliative Management (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
137001211,137,PCa under conservative management,121,with Charlson CCI=1,TwS
138001211,138,PCa high/intermediate risk conservative management,121,with Charlson CCI=1,TwS
139001211,139,PCa low risk grade conservative management and no intense monitoring,121,with Charlson CCI=1,TwS
140001211,140,PCa low risk grade conservative management and intense monitoring,121,with Charlson CCI=1,TwS
141001211,141,Newly diagnosed Pca (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
142001211,142,PCa treated right away (biopsy or PSA GT 50),121,with Charlson CCI=1,TwS
143001211,143,PCa treated after conservative management,121,with Charlson CCI=1,TwS
144001211,144,Delayed Curative Management,121,with Charlson CCI=1,TwS
145001211,145,Delayed Palliative Management,121,with Charlson CCI=1,TwS
47001221,47,Newly diagnosed Pca,122,with Charlson CCI>=2,TwS
49001221,49,PCa treated right away,122,with Charlson CCI>=2,TwS
125001221,125,PCa under conservative management (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
126001221,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
127001221,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
128001221,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
129001221,129,PCa treated after conservative management (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
131001221,131,Delayed Curative Management (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
132001221,132,Delayed Palliative Management (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
137001221,137,PCa under conservative management,122,with Charlson CCI>=2,TwS
138001221,138,PCa high/intermediate risk conservative management,122,with Charlson CCI>=2,TwS
139001221,139,PCa low risk grade conservative management and no intense monitoring,122,with Charlson CCI>=2,TwS
140001221,140,PCa low risk grade conservative management and intense monitoring,122,with Charlson CCI>=2,TwS
141001221,141,Newly diagnosed Pca (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
142001221,142,PCa treated right away (biopsy or PSA GT 50),122,with Charlson CCI>=2,TwS
143001221,143,PCa treated after conservative management,122,with Charlson CCI>=2,TwS
144001221,144,Delayed Curative Management,122,with Charlson CCI>=2,TwS
145001221,145,Delayed Palliative Management,122,with Charlson CCI>=2,TwS
47001461,47,Newly diagnosed Pca,146,with Performance status ECOG=0,TwS
49001461,49,PCa treated right away,146,with Performance status ECOG=0,TwS
125001461,125,PCa under conservative management (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
126001461,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
127001461,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
128001461,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
129001461,129,PCa treated after conservative management (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
131001461,131,Delayed Curative Management (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
132001461,132,Delayed Palliative Management (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
137001461,137,PCa under conservative management,146,with Performance status ECOG=0,TwS
138001461,138,PCa high/intermediate risk conservative management,146,with Performance status ECOG=0,TwS
139001461,139,PCa low risk grade conservative management and no intense monitoring,146,with Performance status ECOG=0,TwS
140001461,140,PCa low risk grade conservative management and intense monitoring,146,with Performance status ECOG=0,TwS
141001461,141,Newly diagnosed Pca (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
142001461,142,PCa treated right away (biopsy or PSA GT 50),146,with Performance status ECOG=0,TwS
143001461,143,PCa treated after conservative management,146,with Performance status ECOG=0,TwS
144001461,144,Delayed Curative Management,146,with Performance status ECOG=0,TwS
145001461,145,Delayed Palliative Management,146,with Performance status ECOG=0,TwS
47001471,47,Newly diagnosed Pca,147,with Performance status ECOG=1,TwS
49001471,49,PCa treated right away,147,with Performance status ECOG=1,TwS
125001471,125,PCa under conservative management (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
126001471,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
127001471,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
128001471,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
129001471,129,PCa treated after conservative management (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
131001471,131,Delayed Curative Management (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
132001471,132,Delayed Palliative Management (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
137001471,137,PCa under conservative management,147,with Performance status ECOG=1,TwS
138001471,138,PCa high/intermediate risk conservative management,147,with Performance status ECOG=1,TwS
139001471,139,PCa low risk grade conservative management and no intense monitoring,147,with Performance status ECOG=1,TwS
140001471,140,PCa low risk grade conservative management and intense monitoring,147,with Performance status ECOG=1,TwS
141001471,141,Newly diagnosed Pca (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
142001471,142,PCa treated right away (biopsy or PSA GT 50),147,with Performance status ECOG=1,TwS
143001471,143,PCa treated after conservative management,147,with Performance status ECOG=1,TwS
144001471,144,Delayed Curative Management,147,with Performance status ECOG=1,TwS
145001471,145,Delayed Palliative Management,147,with Performance status ECOG=1,TwS
47001481,47,Newly diagnosed Pca,148,with Performance status ECOG=2+,TwS
49001481,49,PCa treated right away,148,with Performance status ECOG=2+,TwS
125001481,125,PCa under conservative management (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
126001481,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
127001481,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
128001481,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
129001481,129,PCa treated after conservative management (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
131001481,131,Delayed Curative Management (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
132001481,132,Delayed Palliative Management (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
137001481,137,PCa under conservative management,148,with Performance status ECOG=2+,TwS
138001481,138,PCa high/intermediate risk conservative management,148,with Performance status ECOG=2+,TwS
139001481,139,PCa low risk grade conservative management and no intense monitoring,148,with Performance status ECOG=2+,TwS
140001481,140,PCa low risk grade conservative management and intense monitoring,148,with Performance status ECOG=2+,TwS
141001481,141,Newly diagnosed Pca (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
142001481,142,PCa treated right away (biopsy or PSA GT 50),148,with Performance status ECOG=2+,TwS
143001481,143,PCa treated after conservative management,148,with Performance status ECOG=2+,TwS
144001481,144,Delayed Curative Management,148,with Performance status ECOG=2+,TwS
145001481,145,Delayed Palliative Management,148,with Performance status ECOG=2+,TwS
47001521,47,Newly diagnosed Pca,152,with Total Cardiovascular Disease Event,TwS
49001521,49,PCa treated right away,152,with Total Cardiovascular Disease Event,TwS
125001521,125,PCa under conservative management (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
126001521,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
127001521,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
128001521,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
129001521,129,PCa treated after conservative management (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
131001521,131,Delayed Curative Management (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
132001521,132,Delayed Palliative Management (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
137001521,137,PCa under conservative management,152,with Total Cardiovascular Disease Event,TwS
138001521,138,PCa high/intermediate risk conservative management,152,with Total Cardiovascular Disease Event,TwS
139001521,139,PCa low risk grade conservative management and no intense monitoring,152,with Total Cardiovascular Disease Event,TwS
140001521,140,PCa low risk grade conservative management and intense monitoring,152,with Total Cardiovascular Disease Event,TwS
141001521,141,Newly diagnosed Pca (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
142001521,142,PCa treated right away (biopsy or PSA GT 50),152,with Total Cardiovascular Disease Event,TwS
143001521,143,PCa treated after conservative management,152,with Total Cardiovascular Disease Event,TwS
144001521,144,Delayed Curative Management,152,with Total Cardiovascular Disease Event,TwS
145001521,145,Delayed Palliative Management,152,with Total Cardiovascular Disease Event,TwS
47001531,47,Newly diagnosed Pca,153,with Stroke,TwS
49001531,49,PCa treated right away,153,with Stroke,TwS
125001531,125,PCa under conservative management (biopsy or PSA GT 50),153,with Stroke,TwS
126001531,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),153,with Stroke,TwS
127001531,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),153,with Stroke,TwS
128001531,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),153,with Stroke,TwS
129001531,129,PCa treated after conservative management (biopsy or PSA GT 50),153,with Stroke,TwS
131001531,131,Delayed Curative Management (biopsy or PSA GT 50),153,with Stroke,TwS
132001531,132,Delayed Palliative Management (biopsy or PSA GT 50),153,with Stroke,TwS
137001531,137,PCa under conservative management,153,with Stroke,TwS
138001531,138,PCa high/intermediate risk conservative management,153,with Stroke,TwS
139001531,139,PCa low risk grade conservative management and no intense monitoring,153,with Stroke,TwS
140001531,140,PCa low risk grade conservative management and intense monitoring,153,with Stroke,TwS
141001531,141,Newly diagnosed Pca (biopsy or PSA GT 50),153,with Stroke,TwS
142001531,142,PCa treated right away (biopsy or PSA GT 50),153,with Stroke,TwS
143001531,143,PCa treated after conservative management,153,with Stroke,TwS
144001531,144,Delayed Curative Management,153,with Stroke,TwS
145001531,145,Delayed Palliative Management,153,with Stroke,TwS
47001541,47,Newly diagnosed Pca,154,with Type 2 Diabetes,TwS
49001541,49,PCa treated right away,154,with Type 2 Diabetes,TwS
125001541,125,PCa under conservative management (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
126001541,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
127001541,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
128001541,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
129001541,129,PCa treated after conservative management (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
131001541,131,Delayed Curative Management (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
132001541,132,Delayed Palliative Management (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
137001541,137,PCa under conservative management,154,with Type 2 Diabetes,TwS
138001541,138,PCa high/intermediate risk conservative management,154,with Type 2 Diabetes,TwS
139001541,139,PCa low risk grade conservative management and no intense monitoring,154,with Type 2 Diabetes,TwS
140001541,140,PCa low risk grade conservative management and intense monitoring,154,with Type 2 Diabetes,TwS
141001541,141,Newly diagnosed Pca (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
142001541,142,PCa treated right away (biopsy or PSA GT 50),154,with Type 2 Diabetes,TwS
143001541,143,PCa treated after conservative management,154,with Type 2 Diabetes,TwS
144001541,144,Delayed Curative Management,154,with Type 2 Diabetes,TwS
145001541,145,Delayed Palliative Management,154,with Type 2 Diabetes,TwS
47001551,47,Newly diagnosed Pca,155,with Hypertension,TwS
49001551,49,PCa treated right away,155,with Hypertension,TwS
125001551,125,PCa under conservative management (biopsy or PSA GT 50),155,with Hypertension,TwS
126001551,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),155,with Hypertension,TwS
127001551,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),155,with Hypertension,TwS
128001551,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),155,with Hypertension,TwS
129001551,129,PCa treated after conservative management (biopsy or PSA GT 50),155,with Hypertension,TwS
131001551,131,Delayed Curative Management (biopsy or PSA GT 50),155,with Hypertension,TwS
132001551,132,Delayed Palliative Management (biopsy or PSA GT 50),155,with Hypertension,TwS
137001551,137,PCa under conservative management,155,with Hypertension,TwS
138001551,138,PCa high/intermediate risk conservative management,155,with Hypertension,TwS
139001551,139,PCa low risk grade conservative management and no intense monitoring,155,with Hypertension,TwS
140001551,140,PCa low risk grade conservative management and intense monitoring,155,with Hypertension,TwS
141001551,141,Newly diagnosed Pca (biopsy or PSA GT 50),155,with Hypertension,TwS
142001551,142,PCa treated right away (biopsy or PSA GT 50),155,with Hypertension,TwS
143001551,143,PCa treated after conservative management,155,with Hypertension,TwS
144001551,144,Delayed Curative Management,155,with Hypertension,TwS
145001551,145,Delayed Palliative Management,155,with Hypertension,TwS
47001561,47,Newly diagnosed Pca,156,with Obesity,TwS
49001561,49,PCa treated right away,156,with Obesity,TwS
125001561,125,PCa under conservative management (biopsy or PSA GT 50),156,with Obesity,TwS
126001561,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),156,with Obesity,TwS
127001561,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),156,with Obesity,TwS
128001561,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),156,with Obesity,TwS
129001561,129,PCa treated after conservative management (biopsy or PSA GT 50),156,with Obesity,TwS
131001561,131,Delayed Curative Management (biopsy or PSA GT 50),156,with Obesity,TwS
132001561,132,Delayed Palliative Management (biopsy or PSA GT 50),156,with Obesity,TwS
137001561,137,PCa under conservative management,156,with Obesity,TwS
138001561,138,PCa high/intermediate risk conservative management,156,with Obesity,TwS
139001561,139,PCa low risk grade conservative management and no intense monitoring,156,with Obesity,TwS
140001561,140,PCa low risk grade conservative management and intense monitoring,156,with Obesity,TwS
141001561,141,Newly diagnosed Pca (biopsy or PSA GT 50),156,with Obesity,TwS
142001561,142,PCa treated right away (biopsy or PSA GT 50),156,with Obesity,TwS
143001561,143,PCa treated after conservative management,156,with Obesity,TwS
144001561,144,Delayed Curative Management,156,with Obesity,TwS
145001561,145,Delayed Palliative Management,156,with Obesity,TwS
47001571,47,Newly diagnosed Pca,157,with VTE,TwS
49001571,49,PCa treated right away,157,with VTE,TwS
125001571,125,PCa under conservative management (biopsy or PSA GT 50),157,with VTE,TwS
126001571,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),157,with VTE,TwS
127001571,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),157,with VTE,TwS
128001571,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),157,with VTE,TwS
129001571,129,PCa treated after conservative management (biopsy or PSA GT 50),157,with VTE,TwS
131001571,131,Delayed Curative Management (biopsy or PSA GT 50),157,with VTE,TwS
132001571,132,Delayed Palliative Management (biopsy or PSA GT 50),157,with VTE,TwS
137001571,137,PCa under conservative management,157,with VTE,TwS
138001571,138,PCa high/intermediate risk conservative management,157,with VTE,TwS
139001571,139,PCa low risk grade conservative management and no intense monitoring,157,with VTE,TwS
140001571,140,PCa low risk grade conservative management and intense monitoring,157,with VTE,TwS
141001571,141,Newly diagnosed Pca (biopsy or PSA GT 50),157,with VTE,TwS
142001571,142,PCa treated right away (biopsy or PSA GT 50),157,with VTE,TwS
143001571,143,PCa treated after conservative management,157,with VTE,TwS
144001571,144,Delayed Curative Management,157,with VTE,TwS
145001571,145,Delayed Palliative Management,157,with VTE,TwS
47001581,47,Newly diagnosed Pca,158,with Anxiety,TwS
49001581,49,PCa treated right away,158,with Anxiety,TwS
125001581,125,PCa under conservative management (biopsy or PSA GT 50),158,with Anxiety,TwS
126001581,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),158,with Anxiety,TwS
127001581,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),158,with Anxiety,TwS
128001581,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),158,with Anxiety,TwS
129001581,129,PCa treated after conservative management (biopsy or PSA GT 50),158,with Anxiety,TwS
131001581,131,Delayed Curative Management (biopsy or PSA GT 50),158,with Anxiety,TwS
132001581,132,Delayed Palliative Management (biopsy or PSA GT 50),158,with Anxiety,TwS
137001581,137,PCa under conservative management,158,with Anxiety,TwS
138001581,138,PCa high/intermediate risk conservative management,158,with Anxiety,TwS
139001581,139,PCa low risk grade conservative management and no intense monitoring,158,with Anxiety,TwS
140001581,140,PCa low risk grade conservative management and intense monitoring,158,with Anxiety,TwS
141001581,141,Newly diagnosed Pca (biopsy or PSA GT 50),158,with Anxiety,TwS
142001581,142,PCa treated right away (biopsy or PSA GT 50),158,with Anxiety,TwS
143001581,143,PCa treated after conservative management,158,with Anxiety,TwS
144001581,144,Delayed Curative Management,158,with Anxiety,TwS
145001581,145,Delayed Palliative Management,158,with Anxiety,TwS
47001591,47,Newly diagnosed Pca,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
49001591,49,PCa treated right away,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
125001591,125,PCa under conservative management (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
126001591,126,PCa high/intermediate risk conservative managemetn (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
127001591,127,PCa low risk grade conservative management and no intense monitoring (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
128001591,128,PCa low risk grade conservative management and intense monitoring  (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
129001591,129,PCa treated after conservative management (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
131001591,131,Delayed Curative Management (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
132001591,132,Delayed Palliative Management (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
137001591,137,PCa under conservative management,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
138001591,138,PCa high/intermediate risk conservative management,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
139001591,139,PCa low risk grade conservative management and no intense monitoring,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
140001591,140,PCa low risk grade conservative management and intense monitoring,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
141001591,141,Newly diagnosed Pca (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
142001591,142,PCa treated right away (biopsy or PSA GT 50),159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
143001591,143,PCa treated after conservative management,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
144001591,144,Delayed Curative Management,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
145001591,145,Delayed Palliative Management,159,with Prevalent Asthma or Chronic obstructive pulmonary disease (COPD),TwS
